R.Time (min),Intensity,MW_PEG,normalized RI
13.78333,1,30075.37255099797,0.004165013883379611
13.79167,1,29986.24086766683,0.004165013883379611
13.8,1,29897.61509836871,0.004165013883379611
13.80833,1,29809.385860044244,0.004165013883379611
13.81667,1,29721.445689007804,0.004165013883379611
13.825,1,29634.00322967394,0.004165013883379611
13.83333,2,29546.95057538672,0.00436334787782626
13.84167,1,29460.181706238367,0.004165013883379611
13.85,1,29373.902500825378,0.004165013883379611
13.85833,2,29288.00650363602,0.00436334787782626
13.86667,2,29202.3891139083,0.00436334787782626
13.875,1,29117.253491022595,0.004165013883379611
13.88333,2,29032.4946058418,0.00436334787782626
13.89167,2,28948.009252593052,0.00436334787782626
13.9,1,28863.997917155575,0.004165013883379611
13.90833,2,28780.356972474932,0.00436334787782626
13.91667,2,28696.984584077465,0.00436334787782626
13.925,3,28614.07860918617,0.004561681872272907
13.93333,4,28531.53679900644,0.004760015866719556
13.94167,4,28449.258667128765,0.004760015866719556
13.95,4,28367.43948611612,0.004760015866719556
13.95833,4,28285.978362068337,0.004760015866719556
13.96667,4,28204.776133850944,0.004760015866719556
13.975,4,28124.025532529296,0.004760015866719556
13.98333,4,28043.6269961828,0.004760015866719556
13.99167,5,27963.482666596767,0.004958349861166204
14.0,4,27883.78277568985,0.004760015866719556
14.00833,5,27804.42907104177,0.004958349861166204
14.01667,5,27725.324975431166,0.004958349861166204
14.025,6,27646.6582631822,0.005156683855612852
14.03333,6,27568.331969326446,0.005156683855612852
14.04167,7,27490.250776125362,0.0053550178500595
14.05,7,27412.60004108226,0.0053550178500595
14.05833,8,27335.284065050626,0.005553351844506148
14.06667,8,27258.20876867319,0.005553351844506148
14.075,8,27181.557132642265,0.005553351844506148
14.08333,8,27105.23470241499,0.005553351844506148
14.09167,9,27029.148616312377,0.005751685838952796
14.1,9,26953.479517479183,0.005751685838952796
14.10833,8,26878.134175159255,0.005553351844506148
14.11667,9,26803.020925040313,0.005751685838952796
14.125,10,26728.318111251425,0.005950019833399445
14.13333,9,26653.933706400305,0.005751685838952796
14.14167,10,26579.77722361123,0.005950019833399445
14.15,11,26506.024745814677,0.0061483538278460925
14.15833,11,26432.58542894249,0.0061483538278460925
14.16667,10,26359.369944001777,0.005950019833399445
14.175,10,26286.552149839354,0.005950019833399445
14.18333,11,26214.042366049358,0.0061483538278460925
14.19167,11,26141.752402333306,0.0061483538278460925
14.2,11,26069.853929884062,0.0061483538278460925
14.20833,12,25998.25841266455,0.006346687822292741
14.21667,12,25926.87878024081,0.006346687822292741
14.225,13,25855.88455190965,0.0065450218167393895
14.23333,14,25785.18831707091,0.006743355811186037
14.24167,14,25714.704106675083,0.006743355811186037
14.25,14,25644.599323224593,0.006743355811186037
14.25833,15,25574.787662975283,0.006941689805632686
14.26667,14,25505.18424012819,0.006743355811186037
14.275,15,25435.954374847377,0.006941689805632686
14.28333,15,25367.01285201159,0.006941689805632686
14.29167,16,25298.275851272356,0.007140023800079333
14.3,17,25229.90664428231,0.007338357794525982
14.30833,16,25161.821086647233,0.007140023800079333
14.31667,17,25093.936406,0.007338357794525982
