[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a3__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_010.lcd
Output Date	6/24/2025
Output Time	12:04:14 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	6
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.287	0.333	0.225	0.287	0.333	1685821318838	1419401668459	1247885855747	-2961	1422	-2928
2	0.333	0.427	0.525	0.333	0.427	0.525	1247885855747	964377982712	739079778889	-2928	2157	-2869
3	0.525	0.628	0.733	0.525	0.628	0.733	739079778889	560585737714	423306004046	-2869	2112	-2806
4	0.733	0.957	2.592	0.733	0.957	2.592	423306004046	235883849317	4989169017	-2806	902	-2236
5	14.975	19.083	25.858	14.975	19.083	25.858	20513	7503	338	111	4863	379
6	25.858	26.966	33.967	25.858	26.966	33.967	338	128	0	379	91543	579

[Average Molecular Weight Table(Detector B)]
# of Peaks	6
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	2	3940810591	867794565854	1072119865677	0	2491073049.50132	0.00000	220.20712	1.00000	100.0000
1	1416094259753	1422696944837	1429350618747	1436030692114	0	1.00466	0.00000	1.00468	1.00000	0.0596
2	984346203284	998654958633	1012747069899	1026498798324	0	1.01454	0.00000	1.01411	1.00000	0.1518
3	567258105639	576170146343	584943383152	593504388364	0	1.01571	0.00000	1.01523	1.00000	0.1533
4	52767834463	140152987845	224112466984	274245467560	0	2.65603	0.00000	1.59906	1.00000	0.4946
5	4130	6466	8002	9154	0	1.56561	0.00000	1.23756	1.00000	12.9040
6	1	83	126	147	0	60.70220	0.00000	1.52424	1.00000	86.2366

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.245	99000	1	3.0450	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_007.lcd
2	12.713	42700	1	-7.4303	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_008.lcd
3	15.568	18600	1	6.4791	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_006.lcd
4	17.994	9890	1	1.7937	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_005.lcd
5	19.461	6530	1	-4.4925	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_007.lcd
6	21.068	4100	1	-4.6117	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_004.lcd
7	22.896	2130	1	1.2296	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_006.lcd
8	23.654	1530	1	5.6067	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_005.lcd
9	24.282	1030	1	1.7067	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_004.lcd
10	25.031	599	1	-4.3511	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025-06-19_BMP_6192025_008.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	2563
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
29.12000	9389
29.12333	9377
29.12667	9366
29.13000	9355
29.13333	9346
29.13667	9337
29.14000	9328
29.14333	9320
29.14667	9310
29.15000	9301
29.15333	9292
29.15667	9283
29.16000	9276
29.16333	9268
29.16667	9261
29.17000	9253
29.17333	9245
29.17667	9237
29.18000	9228
29.18333	9219
29.18667	9210
29.19000	9201
29.19333	9192
29.19667	9183
29.20000	9175
29.20333	9167
29.20667	9159
29.21000	9151
29.21333	9143
29.21667	9134
29.22000	9125
29.22333	9116
29.22667	9107
29.23000	9098
29.23333	9089
29.23667	9081
29.24000	9073
29.24333	9066
29.24667	9058
29.25000	9051
29.25333	9044
29.25667	9037
29.26000	9029
29.26333	9022
29.26667	9013
29.27000	9004
29.27333	8994
29.27667	8983
29.28000	8974
29.28333	8965
29.28667	8957
29.29000	8949
29.29333	8942
29.29667	8934
29.30000	8926
29.30333	8917
29.30667	8909
29.31000	8900
29.31333	8891
29.31667	8882
29.32000	8873
29.32333	8864
29.32667	8855
29.33000	8846
29.33333	8838
29.33667	8831
29.34000	8824
29.34333	8817
29.34667	8811
29.35000	8803
29.35333	8796
29.35667	8788
29.36000	8779
29.36333	8771
29.36667	8763
29.37000	8754
29.37333	8745
29.37667	8736
29.38000	8727
29.38333	8717
29.38667	8708
29.39000	8700
29.39333	8691
29.39667	8683
29.40000	8675
29.40333	8667
29.40667	8660
29.41000	8651
29.41333	8643
29.41667	8633
29.42000	8624
29.42333	8616
29.42667	8608
29.43000	8600
29.43333	8592
29.43667	8585
29.44000	8577
29.44333	8568
29.44667	8560
29.45000	8551
29.45333	8543
29.45667	8535
29.46000	8527
29.46333	8520
29.46667	8513
29.47000	8507
29.47333	8499
29.47667	8492
29.48000	8484
29.48333	8476
29.48667	8468
29.49000	8459
29.49333	8450
29.49667	8441
29.50000	8432
29.50333	8424
29.50667	8416
29.51000	8408
29.51333	8400
29.51667	8392
29.52000	8384
29.52333	8377
29.52667	8370
29.53000	8363
29.53333	8356
29.53667	8349
29.54000	8342
29.54333	8335
29.54667	8327
29.55000	8320
29.55333	8312
29.55667	8304
29.56000	8296
29.56333	8287
29.56667	8278
29.57000	8270
29.57333	8263
29.57667	8256
29.58000	8249
29.58333	8242
29.58667	8234
29.59000	8226
29.59333	8218
29.59667	8210
29.60000	8202
29.60333	8195
29.60667	8187
29.61000	8179
29.61333	8171
29.61667	8163
29.62000	8155
29.62333	8147
29.62667	8140
29.63000	8132
29.63333	8124
29.63667	8117
29.64000	8109
29.64333	8101
29.64667	8093
29.65000	8085
29.65333	8078
29.65667	8071
29.66000	8065
29.66333	8058
29.66667	8050
29.67000	8042
29.67333	8034
29.67667	8026
29.68000	8018
29.68333	8011
29.68667	8004
29.69000	7996
29.69333	7989
29.69667	7981
29.70000	7974
29.70333	7966
29.70667	7960
29.71000	7953
29.71333	7946
29.71667	7939
29.72000	7931
29.72333	7923
29.72667	7915
29.73000	7907
29.73333	7898
29.73667	7890
29.74000	7882
29.74333	7875
29.74667	7868
29.75000	7861
29.75333	7854
29.75667	7847
29.76000	7839
29.76333	7830
29.76667	7822
29.77000	7814
29.77333	7807
29.77667	7801
29.78000	7794
29.78333	7788
29.78667	7782
29.79000	7775
29.79333	7768
29.79667	7761
29.80000	7753
29.80333	7747
29.80667	7740
29.81000	7734
29.81333	7727
29.81667	7718
29.82000	7710
29.82333	7700
29.82667	7691
29.83000	7682
29.83333	7674
29.83667	7666
29.84000	7659
29.84333	7653
29.84667	7647
29.85000	7642
29.85333	7635
29.85667	7628
29.86000	7620
29.86333	7613
29.86667	7606
29.87000	7599
29.87333	7593
29.87667	7587
29.88000	7582
29.88333	7576
29.88667	7570
29.89000	7563
29.89333	7556
29.89667	7549
29.90000	7541
29.90333	7534
29.90667	7526
29.91000	7519
29.91333	7510
29.91667	7502
29.92000	7493
29.92333	7485
29.92667	7476
29.93000	7468
29.93333	7460
29.93667	7453
29.94000	7445
29.94333	7438
29.94667	7431
29.95000	7424
29.95333	7418
29.95667	7412
29.96000	7405
29.96333	7399
29.96667	7393
29.97000	7386
29.97333	7378
29.97667	7370
29.98000	7363
29.98333	7357
29.98667	7350
29.99000	7343
29.99333	7336
29.99667	7329
30.00000	7322
30.00333	7316
30.00667	7311
30.01000	7306
30.01333	7300
30.01667	7294
30.02000	7287
30.02333	7280
30.02667	7273
30.03000	7266
30.03333	7259
30.03667	7252
30.04000	7244
30.04333	7235
30.04667	7227
30.05000	7220
30.05333	7213
30.05667	7207
30.06000	7200
30.06333	7194
30.06667	7188
30.07000	7181
30.07333	7174
30.07667	7167
30.08000	7160
30.08333	7152
30.08667	7144
30.09000	7136
30.09333	7128
30.09667	7121
30.10000	7114
30.10333	7107
30.10667	7101
30.11000	7094
30.11333	7087
30.11667	7079
30.12000	7072
30.12333	7064
30.12667	7057
30.13000	7051
30.13333	7045
30.13667	7040
30.14000	7034
30.14333	7029
30.14667	7023
30.15000	7017
30.15333	7011
30.15667	7004
30.16000	6998
30.16333	6991
30.16667	6984
30.17000	6977
30.17333	6970
30.17667	6962
30.18000	6954
30.18333	6946
30.18667	6939
30.19000	6932
30.19333	6926
30.19667	6920
30.20000	6913
30.20333	6906
30.20667	6899
30.21000	6892
30.21333	6886
30.21667	6881
30.22000	6875
30.22333	6869
30.22667	6862
30.23000	6855
30.23333	6848
30.23667	6841
30.24000	6835
30.24333	6829
30.24667	6824
30.25000	6818
30.25333	6812
30.25667	6805
30.26000	6799
30.26333	6792
30.26667	6786
30.27000	6779
30.27333	6772
30.27667	6764
30.28000	6757
30.28333	6750
30.28667	6744
30.29000	6737
30.29333	6731
30.29667	6724
30.30000	6718
30.30333	6712
30.30667	6705
30.31000	6698
30.31333	6691
30.31667	6684
30.32000	6677
30.32333	6669
30.32667	6662
30.33000	6654
30.33333	6647
30.33667	6640
30.34000	6634
30.34333	6629
30.34667	6623
30.35000	6617
30.35333	6611
30.35667	6604
30.36000	6597
30.36333	6590
30.36667	6583
30.37000	6578
30.37333	6572
30.37667	6568
30.38000	6563
30.38333	6558
30.38667	6553
30.39000	6546
30.39333	6540
30.39667	6535
30.40000	6530
30.40333	6524
30.40667	6518
30.41000	6512
30.41333	6505
30.41667	6496
30.42000	6489
30.42333	6482
30.42667	6476
30.43000	6469
30.43333	6462
30.43667	6455
30.44000	6448
30.44333	6440
30.44667	6433
30.45000	6425
30.45333	6418
30.45667	6410
30.46000	6404
30.46333	6398
30.46667	6393
30.47000	6388
30.47333	6383
30.47667	6377
30.48000	6371
30.48333	6366
30.48667	6361
30.49000	6356
30.49333	6351
30.49667	6345
30.50000	6339
30.50333	6332
30.50667	6324
30.51000	6317
30.51333	6310
30.51667	6303
30.52000	6297
30.52333	6291
30.52667	6284
30.53000	6278
30.53333	6272
30.53667	6266
30.54000	6260
30.54333	6254
30.54667	6248
30.55000	6242
30.55333	6235
30.55667	6229
30.56000	6223
30.56333	6218
30.56667	6214
30.57000	6209
30.57333	6204
30.57667	6197
30.58000	6191
30.58333	6184
30.58667	6178
30.59000	6172
30.59333	6166
30.59667	6161
30.60000	6156
30.60333	6151
30.60667	6146
30.61000	6141
30.61333	6135
30.61667	6129
30.62000	6122
30.62333	6115
30.62667	6107
30.63000	6101
30.63333	6094
30.63667	6088
30.64000	6083
30.64333	6078
30.64667	6075
30.65000	6071
30.65333	6067
30.65667	6061
30.66000	6054
30.66333	6046
30.66667	6038
30.67000	6030
30.67333	6023
30.67667	6017
30.68000	6012
30.68333	6007
30.68667	6001
30.69000	5995
30.69333	5989
30.69667	5983
30.70000	5976
30.70333	5971
30.70667	5965
30.71000	5960
30.71333	5956
30.71667	5951
30.72000	5946
30.72333	5941
30.72667	5936
30.73000	5930
30.73333	5923
30.73667	5917
30.74000	5910
30.74333	5903
30.74667	5897
30.75000	5891
30.75333	5886
30.75667	5880
30.76000	5873
30.76333	5867
30.76667	5860
30.77000	5854
30.77333	5849
30.77667	5844
30.78000	5840
30.78333	5836
30.78667	5831
30.79000	5825
30.79333	5818
30.79667	5811
30.80000	5804
30.80333	5799
30.80667	5794
30.81000	5789
30.81333	5785
30.81667	5780
30.82000	5775
30.82333	5770
30.82667	5764
30.83000	5759
30.83333	5753
30.83667	5748
30.84000	5742
30.84333	5737
30.84667	5731
30.85000	5726
30.85333	5720
30.85667	5715
30.86000	5710
30.86333	5705
30.86667	5699
30.87000	5694
30.87333	5687
30.87667	5681
30.88000	5675
30.88333	5669
30.88667	5665
30.89000	5661
30.89333	5657
30.89667	5652
30.90000	5647
30.90333	5642
30.90667	5635
30.91000	5629
30.91333	5623
30.91667	5617
30.92000	5611
30.92333	5605
30.92667	5599
30.93000	5593
30.93333	5587
30.93667	5581
30.94000	5576
30.94333	5571
30.94667	5565
30.95000	5559
30.95333	5553
30.95667	5548
30.96000	5543
30.96333	5539
30.96667	5535
30.97000	5531
30.97333	5526
30.97667	5522
30.98000	5517
30.98333	5513
30.98667	5508
30.99000	5503
30.99333	5498
30.99667	5492
31.00000	5487
31.00333	5481
31.00667	5475
31.01000	5469
31.01333	5463
31.01667	5457
31.02000	5451
31.02333	5446
31.02667	5441
31.03000	5437
31.03333	5433
31.03667	5429
31.04000	5423
31.04333	5418
31.04667	5413
31.05000	5408
31.05333	5403
31.05667	5399
31.06000	5394
31.06333	5389
31.06667	5383
31.07000	5377
31.07333	5371
31.07667	5366
31.08000	5361
31.08333	5356
31.08667	5351
31.09000	5346
31.09333	5340
31.09667	5335
31.10000	5331
31.10333	5326
31.10667	5322
31.11000	5317
31.11333	5312
31.11667	5306
31.12000	5301
31.12333	5296
31.12667	5291
31.13000	5286
31.13333	5281
31.13667	5276
31.14000	5271
31.14333	5265
31.14667	5260
31.15000	5254
31.15333	5248
31.15667	5242
31.16000	5237
31.16333	5233
31.16667	5229
31.17000	5226
31.17333	5223
31.17667	5219
31.18000	5215
31.18333	5210
31.18667	5205
31.19000	5199
31.19333	5194
31.19667	5190
31.20000	5185
31.20333	5181
31.20667	5176
31.21000	5172
31.21333	5167
31.21667	5161
31.22000	5156
31.22333	5151
31.22667	5147
31.23000	5142
31.23333	5138
31.23667	5132
31.24000	5126
31.24333	5119
31.24667	5112
31.25000	5106
31.25333	5101
31.25667	5097
31.26000	5094
31.26333	5090
31.26667	5087
31.27000	5083
31.27333	5079
31.27667	5075
31.28000	5070
31.28333	5066
31.28667	5062
31.29000	5058
31.29333	5054
31.29667	5050
31.30000	5046
31.30333	5042
31.30667	5038
31.31000	5035
31.31333	5031
31.31667	5026
31.32000	5021
31.32333	5015
31.32667	5009
31.33000	5004
31.33333	4999
31.33667	4994
31.34000	4989
31.34333	4984
31.34667	4979
31.35000	4974
31.35333	4969
31.35667	4964
31.36000	4959
31.36333	4954
31.36667	4950
31.37000	4946
31.37333	4942
31.37667	4937
31.38000	4934
31.38333	4930
31.38667	4925
31.39000	4921
31.39333	4916
31.39667	4911
31.40000	4906
31.40333	4902
31.40667	4898
31.41000	4894
31.41333	4890
31.41667	4886
31.42000	4881
31.42333	4876
31.42667	4870
31.43000	4865
31.43333	4861
31.43667	4857
31.44000	4853
31.44333	4849
31.44667	4845
31.45000	4840
31.45333	4835
31.45667	4828
31.46000	4822
31.46333	4816
31.46667	4810
31.47000	4805
31.47333	4800
31.47667	4797
31.48000	4793
31.48333	4790
31.48667	4787
31.49000	4783
31.49333	4779
31.49667	4775
31.50000	4772
31.50333	4768
31.50667	4764
31.51000	4760
31.51333	4756
31.51667	4751
31.52000	4747
31.52333	4742
31.52667	4737
31.53000	4732
31.53333	4727
31.53667	4722
31.54000	4718
31.54333	4714
31.54667	4710
31.55000	4705
31.55333	4701
31.55667	4696
31.56000	4692
31.56333	4689
31.56667	4686
31.57000	4682
31.57333	4679
31.57667	4674
31.58000	4670
31.58333	4665
31.58667	4660
31.59000	4655
31.59333	4650
31.59667	4646
31.60000	4642
31.60333	4638
31.60667	4634
31.61000	4630
31.61333	4625
31.61667	4620
31.62000	4616
31.62333	4612
31.62667	4609
31.63000	4605
31.63333	4602
31.63667	4598
31.64000	4594
31.64333	4589
31.64667	4585
31.65000	4580
31.65333	4576
31.65667	4571
31.66000	4565
31.66333	4561
31.66667	4557
31.67000	4553
31.67333	4549
31.67667	4545
31.68000	4541
31.68333	4538
31.68667	4534
31.69000	4531
31.69333	4528
31.69667	4525
31.70000	4522
31.70333	4518
31.70667	4513
31.71000	4509
31.71333	4503
31.71667	4498
31.72000	4493
31.72333	4489
31.72667	4486
31.73000	4483
31.73333	4480
31.73667	4476
31.74000	4473
31.74333	4469
31.74667	4464
31.75000	4459
31.75333	4455
31.75667	4450
31.76000	4446
31.76333	4443
31.76667	4441
31.77000	4439
31.77333	4436
31.77667	4433
31.78000	4429
31.78333	4425
31.78667	4421
31.79000	4417
31.79333	4412
31.79667	4408
31.80000	4403
31.80333	4399
31.80667	4395
31.81000	4391
31.81333	4388
31.81667	4384
31.82000	4381
31.82333	4377
31.82667	4373
31.83000	4370
31.83333	4366
31.83667	4363
31.84000	4360
31.84333	4357
31.84667	4353
31.85000	4348
31.85333	4344
31.85667	4340
31.86000	4336
31.86333	4332
31.86667	4329
31.87000	4325
31.87333	4320
31.87667	4314
31.88000	4309
31.88333	4304
31.88667	4300
31.89000	4297
31.89333	4294
31.89667	4291
31.90000	4287
31.90333	4283
31.90667	4278
31.91000	4273
31.91333	4269
31.91667	4264
31.92000	4261
31.92333	4257
31.92667	4253
31.93000	4251
31.93333	4250
31.93667	4249
31.94000	4248
31.94333	4245
31.94667	4241
31.95000	4236
31.95333	4231
31.95667	4226
31.96000	4222
31.96333	4218
31.96667	4215
31.97000	4212
31.97333	4209
31.97667	4206
31.98000	4203
31.98333	4198
31.98667	4194
31.99000	4189
31.99333	4185
31.99667	4181
32.00000	4178
32.00333	4175
32.00667	4171
32.01000	4167
32.01333	4163
32.01667	4159
32.02000	4155
32.02333	4152
32.02667	4149
32.03000	4146
32.03333	4143
32.03667	4140
32.04000	4137
32.04333	4133
32.04667	4129
32.05000	4123
32.05333	4118
32.05667	4114
32.06000	4111
32.06333	4108
32.06667	4107
32.07000	4104
32.07333	4101
32.07667	4098
32.08000	4094
32.08333	4089
32.08667	4084
32.09000	4080
32.09333	4076
32.09667	4072
32.10000	4069
32.10333	4066
32.10667	4064
32.11000	4061
32.11333	4059
32.11667	4055
32.12000	4052
32.12333	4049
32.12667	4046
32.13000	4043
32.13333	4040
32.13667	4037
32.14000	4033
32.14333	4030
32.14667	4026
32.15000	4023
32.15333	4020
32.15667	4016
32.16000	4013
32.16333	4008
32.16667	4004
32.17000	3999
32.17333	3995
32.17667	3991
32.18000	3988
32.18333	3985
32.18667	3983
32.19000	3980
32.19333	3977
32.19667	3974
32.20000	3971
32.20333	3968
32.20667	3964
32.21000	3959
32.21333	3955
32.21667	3950
32.22000	3946
32.22333	3942
32.22667	3939
32.23000	3936
32.23333	3934
32.23667	3933
32.24000	3931
32.24333	3928
32.24667	3925
32.25000	3921
32.25333	3918
32.25667	3914
32.26000	3911
32.26333	3908
32.26667	3904
32.27000	3901
32.27333	3897
32.27667	3893
32.28000	3890
32.28333	3886
32.28667	3883
32.29000	3879
32.29333	3875
32.29667	3872
32.30000	3868
32.30333	3864
32.30667	3861
32.31000	3857
32.31333	3854
32.31667	3851
32.32000	3848
32.32333	3844
32.32667	3841
32.33000	3838
32.33333	3836
32.33667	3833
32.34000	3830
32.34333	3827
32.34667	3823
32.35000	3820
32.35333	3817
32.35667	3815
32.36000	3814
32.36333	3812
32.36667	3809
32.37000	3807
32.37333	3803
32.37667	3799
32.38000	3794
32.38333	3789
32.38667	3784
32.39000	3779
32.39333	3774
32.39667	3771
32.40000	3768
32.40333	3765
32.40667	3763
32.41000	3761
32.41333	3758
32.41667	3755
32.42000	3753
32.42333	3750
32.42667	3747
32.43000	3744
32.43333	3742
32.43667	3739
32.44000	3736
32.44333	3732
32.44667	3728
32.45000	3724
32.45333	3720
32.45667	3717
32.46000	3715
32.46333	3712
32.46667	3708
32.47000	3704
32.47333	3700
32.47667	3696
32.48000	3693
32.48333	3690
32.48667	3687
32.49000	3685
32.49333	3683
32.49667	3681
32.50000	3679
32.50333	3677
32.50667	3674
32.51000	3671
32.51333	3668
32.51667	3665
32.52000	3662
32.52333	3659
32.52667	3656
32.53000	3653
32.53333	3651
32.53667	3649
32.54000	3648
32.54333	3646
32.54667	3645
32.55000	3643
32.55333	3640
32.55667	3636
32.56000	3632
32.56333	3627
32.56667	3623
32.57000	3618
32.57333	3614
32.57667	3611
32.58000	3607
32.58333	3604
32.58667	3601
32.59000	3599
32.59333	3597
32.59667	3595
32.60000	3592
32.60333	3589
32.60667	3585
32.61000	3582
32.61333	3579
32.61667	3577
32.62000	3575
32.62333	3574
32.62667	3573
32.63000	3572
32.63333	3571
32.63667	3569
32.64000	3566
32.64333	3562
32.64667	3558
32.65000	3553
32.65333	3549
32.65667	3546
32.66000	3543
32.66333	3540
32.66667	3538
32.67000	3535
32.67333	3534
32.67667	3533
32.68000	3532
32.68333	3531
32.68667	3529
32.69000	3526
32.69333	3523
32.69667	3520
32.70000	3517
32.70333	3514
32.70667	3511
32.71000	3508
32.71333	3504
32.71667	3500
32.72000	3497
32.72333	3493
32.72667	3490
32.73000	3488
32.73333	3485
32.73667	3483
32.74000	3481
32.74333	3480
32.74667	3477
32.75000	3475
32.75333	3473
32.75667	3470
32.76000	3467
32.76333	3465
32.76667	3462
32.77000	3460
32.77333	3458
32.77667	3456
32.78000	3453
32.78333	3449
32.78667	3445
32.79000	3440
32.79333	3437
32.79667	3434
32.80000	3432
32.80333	3430
32.80667	3429
32.81000	3427
32.81333	3426
32.81667	3425
32.82000	3423
32.82333	3421
32.82667	3419
32.83000	3417
32.83333	3414
32.83667	3411
32.84000	3408
32.84333	3404
32.84667	3400
32.85000	3397
32.85333	3394
32.85667	3391
32.86000	3389
32.86333	3387
32.86667	3385
32.87000	3383
32.87333	3380
32.87667	3377
32.88000	3375
32.88333	3372
32.88667	3370
32.89000	3367
32.89333	3364
32.89667	3361
32.90000	3358
32.90333	3355
32.90667	3352
32.91000	3349
32.91333	3347
32.91667	3345
32.92000	3343
32.92333	3341
32.92667	3339
32.93000	3337
32.93333	3335
32.93667	3333
32.94000	3330
32.94333	3327
32.94667	3324
32.95000	3321
32.95333	3318
32.95667	3315
32.96000	3313
32.96333	3311
32.96667	3310
32.97000	3309
32.97333	3308
32.97667	3306
32.98000	3304
32.98333	3301
32.98667	3297
32.99000	3293
32.99333	3289
32.99667	3286
33.00000	3282
33.00333	3279
33.00667	3276
33.01000	3274
33.01333	3272
33.01667	3270
33.02000	3267
33.02333	3264
33.02667	3261
33.03000	3259
33.03333	3257
33.03667	3255
33.04000	3255
33.04333	3254
33.04667	3253
33.05000	3252
33.05333	3251
33.05667	3250
33.06000	3249
33.06333	3247
33.06667	3245
33.07000	3242
33.07333	3239
33.07667	3236
33.08000	3233
33.08333	3231
33.08667	3229
33.09000	3226
33.09333	3223
33.09667	3220
33.10000	3217
33.10333	3214
33.10667	3211
33.11000	3209
33.11333	3207
33.11667	3206
33.12000	3206
33.12333	3206
33.12667	3205
33.13000	3204
33.13333	3202
33.13667	3201
33.14000	3200
33.14333	3198
33.14667	3196
33.15000	3194
33.15333	3191
33.15667	3189
33.16000	3186
33.16333	3184
33.16667	3183
33.17000	3181
33.17333	3179
33.17667	3177
33.18000	3174
33.18333	3171
33.18667	3168
33.19000	3166
33.19333	3163
33.19667	3161
33.20000	3159
33.20333	3157
33.20667	3156
33.21000	3154
33.21333	3153
33.21667	3152
33.22000	3150
33.22333	3148
33.22667	3145
33.23000	3142
33.23333	3139
33.23667	3137
33.24000	3135
33.24333	3134
33.24667	3132
33.25000	3130
33.25333	3127
33.25667	3123
33.26000	3119
33.26333	3116
33.26667	3113
33.27000	3110
33.27333	3109
33.27667	3108
33.28000	3107
33.28333	3106
33.28667	3105
33.29000	3105
33.29333	3104
33.29667	3104
33.30000	3103
33.30333	3101
33.30667	3098
33.31000	3095
33.31333	3093
33.31667	3090
33.32000	3088
33.32333	3086
33.32667	3084
33.33000	3082
33.33333	3079
33.33667	3077
33.34000	3075
33.34333	3073
33.34667	3071
33.35000	3068
33.35333	3066
33.35667	3064
33.36000	3063
33.36333	3063
33.36667	3063
33.37000	3062
33.37333	3061
33.37667	3059
33.38000	3056
33.38333	3054
33.38667	3052
33.39000	3051
33.39333	3051
33.39667	3050
33.40000	3049
33.40333	3047
33.40667	3046
33.41000	3044
33.41333	3043
33.41667	3042
33.42000	3040
33.42333	3039
33.42667	3036
33.43000	3033
33.43333	3030
33.43667	3027
33.44000	3024
33.44333	3021
33.44667	3019
33.45000	3018
33.45333	3016
33.45667	3014
33.46000	3011
33.46333	3008
33.46667	3005
33.47000	3002
33.47333	3001
33.47667	3000
33.48000	3000
33.48333	3000
33.48667	2999
33.49000	2999
33.49333	2998
33.49667	2996
33.50000	2994
33.50333	2991
33.50667	2987
33.51000	2984
33.51333	2982
33.51667	2980
33.52000	2979
33.52333	2979
33.52667	2978
33.53000	2978
33.53333	2977
33.53667	2976
33.54000	2975
33.54333	2974
33.54667	2972
33.55000	2970
33.55333	2968
33.55667	2966
33.56000	2963
33.56333	2961
33.56667	2959
33.57000	2957
33.57333	2954
33.57667	2952
33.58000	2950
33.58333	2948
33.58667	2947
33.59000	2946
33.59333	2945
33.59667	2943
33.60000	2940
33.60333	2937
33.60667	2933
33.61000	2930
33.61333	2928
33.61667	2926
33.62000	2925
33.62333	2925
33.62667	2925
33.63000	2926
33.63333	2926
33.63667	2925
33.64000	2923
33.64333	2921
33.64667	2918
33.65000	2916
33.65333	2914
33.65667	2912
33.66000	2910
33.66333	2907
33.66667	2905
33.67000	2902
33.67333	2900
33.67667	2898
33.68000	2896
33.68333	2894
33.68667	2892
33.69000	2891
33.69333	2890
33.69667	2891
33.70000	2892
33.70333	2892
33.70667	2892
33.71000	2890
33.71333	2889
33.71667	2886
33.72000	2884
33.72333	2883
33.72667	2882
33.73000	2881
33.73333	2880
33.73667	2878
33.74000	2876
33.74333	2873
33.74667	2871
33.75000	2870
33.75333	2869
33.75667	2868
33.76000	2866
33.76333	2864
33.76667	2861
33.77000	2858
33.77333	2856
33.77667	2854
33.78000	2853
33.78333	2851
33.78667	2850
33.79000	2848
33.79333	2846
33.79667	2844
33.80000	2842
33.80333	2839
33.80667	2838
33.81000	2837
33.81333	2837
33.81667	2837
33.82000	2837
33.82333	2835
33.82667	2833
33.83000	2830
33.83333	2828
33.83667	2826
33.84000	2825
33.84333	2824
33.84667	2822
33.85000	2819
33.85333	2817
33.85667	2815
33.86000	2815
33.86333	2814
33.86667	2814
33.87000	2814
33.87333	2813
33.87667	2811
33.88000	2809
33.88333	2808
33.88667	2808
33.89000	2807
33.89333	2805
33.89667	2803
33.90000	2800
33.90333	2796
33.90667	2793
33.91000	2790
33.91333	2787
33.91667	2785
33.92000	2783
33.92333	2781
33.92667	2780
33.93000	2780
33.93333	2780
33.93667	2779
33.94000	2779
33.94333	2778
33.94667	2776
33.95000	2775
33.95333	2774
33.95667	2773
33.96000	2772
33.96333	2771
33.96667	2771
33.97000	2770
33.97333	2768
33.97667	2767
33.98000	2764
33.98333	2762
33.98667	2760
33.99000	2759
33.99333	2757
33.99667	2756
34.00000	2756

[LC Chromatogram(Detector B-Ch1)]
Interval(msec)	500
# of Points	4081
Start Time(min)	0.000
End Time(min)	34.000
Intensity Units	uRIU
Intensity Multiplier	0.001
R.Time (min)	Intensity
0.00000	-0
0.00833	-0
0.01667	0
0.02500	0
0.03333	0
0.04167	-0
0.05000	-1
0.05833	-1
0.06667	-1
0.07500	-1
