[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a2__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_018.lcd
Output Date	6/24/2025
Output Time	12:04:18 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	5
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.285	0.333	0.225	0.285	0.333	1514624745248	1281248616810	1122769659887	-2978	1438	-2944
2	0.333	0.425	0.517	0.333	0.425	0.517	1122769659887	873258291117	681777461949	-2944	2203	-2887
3	0.517	0.626	0.725	0.517	0.626	0.725	681777461949	508975639821	391339895944	-2887	2186	-2822
4	0.725	0.945	2.750	0.725	0.945	2.750	391339895944	220625970062	3301049876	-2822	988	-2194
5	25.808	26.961	33.967	25.808	26.961	33.967	344	125	0	399	53831	2067

[Average Molecular Weight Table(Detector B)]
# of Peaks	5
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	1	5114262615	772281821133	961879119331	0	9831725369.00576	0.00000	151.00551	1.00000	100.0000
1	1276066465560	1282170089324	1288311882647	1294468071826	0	1.00478	0.00000	1.00479	1.00000	0.0835
2	892738348289	904974184340	917070126145	928913288642	0	1.01371	0.00000	1.01337	1.00000	0.2113
3	517052612431	525181984322	533280868595	541273990480	0	1.01572	0.00000	1.01542	1.00000	0.2204
4	39613063508	122370772721	204622075750	252439306975	0	3.08915	0.00000	1.67215	1.00000	0.7958
5	1	72	127	153	0	140.13766	0.00000	1.76995	1.00000	98.6890

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.217	99000	1	3.1258	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
2	12.683	42700	1	-7.5102	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
3	15.533	18600	1	6.2694	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
4	17.968	9890	1	1.8763	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
5	19.452	6530	1	-3.8945	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
6	21.023	4100	1	-5.0456	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
7	22.858	2130	1	0.9680	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
8	23.629	1530	1	5.9523	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
9	24.245	1030	1	1.4121	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
10	25.003	599	1	-4.1761	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	1282
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
2.80000	-2197
2.80833	-2198
2.81667	-2198
2.82500	-2199
2.83333	-2199
2.84167	-2199
2.85000	-2200
2.85833	-2200
2.86667	-2201
2.87500	-2201
2.88333	-2202
2.89167	-2202
2.90000	-2203
2.90833	-2203
2.91667	-2204
2.92500	-2204
2.93333	-2204
2.94167	-2205
2.95000	-2205
2.95833	-2205
2.96667	-2206
2.97500	-2206
2.98333	-2206
2.99167	-2206
3.00000	-2206
3.00833	-2207
3.01667	-2207
3.02500	-2207
3.03333	-2208
3.04167	-2208
3.05000	-2209
3.05833	-2209
3.06667	-2209
3.07500	-2209
3.08333	-2210
3.09167	-2210
3.10000	-2211
3.10833	-2211
3.11667	-2211
3.12500	-2211
3.13333	-2211
3.14167	-2211
3.15000	-2211
3.15833	-2212
3.16667	-2212
3.17500	-2212
3.18333	-2212
3.19167	-2212
3.20000	-2213
3.20833	-2213
3.21667	-2212
3.22500	-2212
3.23333	-2213
3.24167	-2213
3.25000	-2213
3.25833	-2213
3.26667	-2213
3.27500	-2213
3.28333	-2213
3.29167	-2214
3.30000	-2214
3.30833	-2214
3.31667	-2214
3.32500	-2214
3.33333	-2214
3.34167	-2214
3.35000	-2214
3.35833	-2214
3.36667	-2214
3.37500	-2214
3.38333	-2214
3.39167	-2214
3.40000	-2213
3.40833	-2213
3.41667	-2213
3.42500	-2213
3.43333	-2213
3.44167	-2213
3.45000	-2213
3.45833	-2213
3.46667	-2212
3.47500	-2212
3.48333	-2211
3.49167	-2211
3.50000	-2211
3.50833	-2211
3.51667	-2211
3.52500	-2211
3.53333	-2211
3.54167	-2211
3.55000	-2210
3.55833	-2210
3.56667	-2210
3.57500	-2209
3.58333	-2209
3.59167	-2209
3.60000	-2209
3.60833	-2208
3.61667	-2208
3.62500	-2208
3.63333	-2208
3.64167	-2208
3.65000	-2208
3.65833	-2208
3.66667	-2208
3.67500	-2207
3.68333	-2207
3.69167	-2207
3.70000	-2206
3.70833	-2206
3.71667	-2206
3.72500	-2206
3.73333	-2206
3.74167	-2206
3.75000	-2206
3.75833	-2206
3.76667	-2206
3.77500	-2206
3.78333	-2206
3.79167	-2206
3.80000	-2206
3.80833	-2206
3.81667	-2206
3.82500	-2206
3.83333	-2205
3.84167	-2205
3.85000	-2205
3.85833	-2205
3.86667	-2204
3.87500	-2204
3.88333	-2204
3.89167	-2203
3.90000	-2203
3.90833	-2203
3.91667	-2202
3.92500	-2202
3.93333	-2202
3.94167	-2202
3.95000	-2201
3.95833	-2201
3.96667	-2202
3.97500	-2202
3.98333	-2201
3.99167	-2201
4.00000	-2201
4.00833	-2200
4.01667	-2199
4.02500	-2199
4.03333	-2198
4.04167	-2198
4.05000	-2198
4.05833	-2198
4.06667	-2197
4.07500	-2197
4.08333	-2197
4.09167	-2196
4.10000	-2196
4.10833	-2196
4.11667	-2195
4.12500	-2195
4.13333	-2195
4.14167	-2195
4.15000	-2194
4.15833	-2194
4.16667	-2194
4.17500	-2193
4.18333	-2193
4.19167	-2193
4.20000	-2192
4.20833	-2192
4.21667	-2192
4.22500	-2192
4.23333	-2191
4.24167	-2191
4.25000	-2190
4.25833	-2189
4.26667	-2189
4.27500	-2189
4.28333	-2189
4.29167	-2188
4.30000	-2188
4.30833	-2188
4.31667	-2188
4.32500	-2187
4.33333	-2187
4.34167	-2187
4.35000	-2186
4.35833	-2186
4.36667	-2186
4.37500	-2186
4.38333	-2185
4.39167	-2185
4.40000	-2185
4.40833	-2185
4.41667	-2184
4.42500	-2184
4.43333	-2184
4.44167	-2183
4.45000	-2183
4.45833	-2183
4.46667	-2182
4.47500	-2182
4.48333	-2182
4.49167	-2181
4.50000	-2181
4.50833	-2181
4.51667	-2180
4.52500	-2180
4.53333	-2179
4.54167	-2179
4.55000	-2179
4.55833	-2179
4.56667	-2178
4.57500	-2178
4.58333	-2178
4.59167	-2178
4.60000	-2178
4.60833	-2177
4.61667	-2177
4.62500	-2176
4.63333	-2176
4.64167	-2176
4.65000	-2176
4.65833	-2175
4.66667	-2175
4.67500	-2174
4.68333	-2174
4.69167	-2173
4.70000	-2173
4.70833	-2173
4.71667	-2172
4.72500	-2172
4.73333	-2171
4.74167	-2171
4.75000	-2170
4.75833	-2170
4.76667	-2170
4.77500	-2170
4.78333	-2169
4.79167	-2169
4.80000	-2169
4.80833	-2168
4.81667	-2168
4.82500	-2168
4.83333	-2167
4.84167	-2167
4.85000	-2167
4.85833	-2166
4.86667	-2166
4.87500	-2165
4.88333	-2165
4.89167	-2164
4.90000	-2164
4.90833	-2164
4.91667	-2164
4.92500	-2164
4.93333	-2163
4.94167	-2163
4.95000	-2162
4.95833	-2162
4.96667	-2161
4.97500	-2161
4.98333	-2161
4.99167	-2160
5.00000	-2160
5.00833	-2160
5.01667	-2159
5.02500	-2159
5.03333	-2158
5.04167	-2158
5.05000	-2157
5.05833	-2157
5.06667	-2157
5.07500	-2156
5.08333	-2156
5.09167	-2155
5.10000	-2155
5.10833	-2155
5.11667	-2154
5.12500	-2154
5.13333	-2153
5.14167	-2153
5.15000	-2153
5.15833	-2152
5.16667	-2152
5.17500	-2151
5.18333	-2151
5.19167	-2151
5.20000	-2150
5.20833	-2149
5.21667	-2149
5.22500	-2148
5.23333	-2148
5.24167	-2147
5.25000	-2147
5.25833	-2147
5.26667	-2147
5.27500	-2146
5.28333	-2146
5.29167	-2146
5.30000	-2146
5.30833	-2145
5.31667	-2145
5.32500	-2145
5.33333	-2145
5.34167	-2144
5.35000	-2144
5.35833	-2143
5.36667	-2143
5.37500	-2142
5.38333	-2142
5.39167	-2142
5.40000	-2142
5.40833	-2141
5.41667	-2141
5.42500	-2140
5.43333	-2140
5.44167	-2140
5.45000	-2139
5.45833	-2139
5.46667	-2138
5.47500	-2138
5.48333	-2138
5.49167	-2137
5.50000	-2137
5.50833	-2137
5.51667	-2136
5.52500	-2136
5.53333	-2135
5.54167	-2135
5.55000	-2134
5.55833	-2134
5.56667	-2134
5.57500	-2134
5.58333	-2133
5.59167	-2133
5.60000	-2132
5.60833	-2132
5.61667	-2131
5.62500	-2130
5.63333	-2130
5.64167	-2129
5.65000	-2128
5.65833	-2128
5.66667	-2128
5.67500	-2127
5.68333	-2127
5.69167	-2126
5.70000	-2126
5.70833	-2125
5.71667	-2125
5.72500	-2124
5.73333	-2124
5.74167	-2124
5.75000	-2123
5.75833	-2123
5.76667	-2122
5.77500	-2121
5.78333	-2121
5.79167	-2120
5.80000	-2120
5.80833	-2119
5.81667	-2119
5.82500	-2119
5.83333	-2119
5.84167	-2118
5.85000	-2118
5.85833	-2117
5.86667	-2116
5.87500	-2116
5.88333	-2116
5.89167	-2116
5.90000	-2115
5.90833	-2114
5.91667	-2114
5.92500	-2113
5.93333	-2112
5.94167	-2112
5.95000	-2112
5.95833	-2111
5.96667	-2111
5.97500	-2111
5.98333	-2111
5.99167	-2110
6.00000	-2110
6.00833	-2109
6.01667	-2109
6.02500	-2108
6.03333	-2108
6.04167	-2107
6.05000	-2107
6.05833	-2107
6.06667	-2106
6.07500	-2106
6.08333	-2105
6.09167	-2105
6.10000	-2105
6.10833	-2105
6.11667	-2105
6.12500	-2105
6.13333	-2104
6.14167	-2104
6.15000	-2103
6.15833	-2103
6.16667	-2102
6.17500	-2102
6.18333	-2102
6.19167	-2102
6.20000	-2102
6.20833	-2101
6.21667	-2101
6.22500	-2100
6.23333	-2100
6.24167	-2100
6.25000	-2099
6.25833	-2099
6.26667	-2098
6.27500	-2098
6.28333	-2098
6.29167	-2098
6.30000	-2098
6.30833	-2097
6.31667	-2097
6.32500	-2097
6.33333	-2097
6.34167	-2097
6.35000	-2097
6.35833	-2097
6.36667	-2096
6.37500	-2096
6.38333	-2096
6.39167	-2095
6.40000	-2095
6.40833	-2095
6.41667	-2095
6.42500	-2094
6.43333	-2094
6.44167	-2094
6.45000	-2093
6.45833	-2093
6.46667	-2093
6.47500	-2092
6.48333	-2092
6.49167	-2092
6.50000	-2091
6.50833	-2091
6.51667	-2090
6.52500	-2090
6.53333	-2089
6.54167	-2089
6.55000	-2089
6.55833	-2089
6.56667	-2089
6.57500	-2088
6.58333	-2088
6.59167	-2087
6.60000	-2087
6.60833	-2086
6.61667	-2086
6.62500	-2086
6.63333	-2086
6.64167	-2085
6.65000	-2085
6.65833	-2085
6.66667	-2085
6.67500	-2084
6.68333	-2084
6.69167	-2084
6.70000	-2083
6.70833	-2083
6.71667	-2083
6.72500	-2082
6.73333	-2082
6.74167	-2082
6.75000	-2081
6.75833	-2081
6.76667	-2081
6.77500	-2080
6.78333	-2080
6.79167	-2080
6.80000	-2079
6.80833	-2078
6.81667	-2078
6.82500	-2078
6.83333	-2077
6.84167	-2077
6.85000	-2076
6.85833	-2076
6.86667	-2076
6.87500	-2075
6.88333	-2074
6.89167	-2074
6.90000	-2073
6.90833	-2073
6.91667	-2073
6.92500	-2072
6.93333	-2072
6.94167	-2071
6.95000	-2070
6.95833	-2070
6.96667	-2070
6.97500	-2069
6.98333	-2069
6.99167	-2068
7.00000	-2068
7.00833	-2067
7.01667	-2067
7.02500	-2054
7.03333	-1981
7.04167	-1844
7.05000	-1671
7.05833	-1488
7.06667	-1313
7.07500	-1154
7.08333	-1015
7.09167	-895
7.10000	-792
7.10833	-705
7.11667	-630
7.12500	-566
7.13333	-511
7.14167	-463
7.15000	-421
7.15833	-383
7.16667	-349
7.17500	-318
7.18333	-291
7.19167	-266
7.20000	-243
7.20833	-222
7.21667	-203
7.22500	-185
7.23333	-169
7.24167	-154
7.25000	-140
7.25833	-127
7.26667	-115
7.27500	-104
7.28333	-94
7.29167	-84
7.30000	-75
7.30833	-67
7.31667	-59
7.32500	-52
7.33333	-45
7.34167	-38
7.35000	-32
7.35833	-27
7.36667	-21
7.37500	-17
7.38333	-12
7.39167	-7
7.40000	-3
7.40833	1
7.41667	4
7.42500	7
7.43333	11
7.44167	13
7.45000	16
7.45833	19
7.46667	21
7.47500	23
7.48333	25
7.49167	27
7.50000	28
7.50833	30
7.51667	24
7.52500	0
7.53333	0
7.54167	0
7.55000	0
7.55833	0
7.56667	0
7.57500	0
7.58333	0
7.59167	0
7.60000	-1
7.60833	0
7.61667	0
7.62500	-0
7.63333	-0
7.64167	-1
7.65000	-1
7.65833	-1
7.66667	-2
7.67500	-2
7.68333	-3
7.69167	-3
7.70000	-3
7.70833	-4
7.71667	-4
7.72500	-5
7.73333	-5
7.74167	-5
7.75000	-6
7.75833	-6
7.76667	-7
7.77500	-7
7.78333	-8
7.79167	-9
7.80000	-9
7.80833	-10
7.81667	-11
7.82500	-11
7.83333	-12
7.84167	-13
7.85000	-14
7.85833	-14
7.86667	-15
7.87500	-16
7.88333	-17
7.89167	-18
7.90000	-18
7.90833	-19
7.91667	-20
7.92500	-21
7.93333	-22
7.94167	-23
7.95000	-24
7.95833	-25
7.96667	-26
7.97500	-27
7.98333	-27
7.99167	-28
8.00000	-29
8.00833	-30
8.01667	-31
8.02500	-32
8.03333	-33
8.04167	-34
8.05000	-35
8.05833	-36
8.06667	-37
8.07500	-38
8.08333	-39
8.09167	-40
8.10000	-41
8.10833	-43
8.11667	-44
8.12500	-46
8.13333	-47
8.14167	-48
8.15000	-49
8.15833	-50
8.16667	-51
8.17500	-52
8.18333	-53
8.19167	-54
8.20000	-55
8.20833	-57
8.21667	-58
8.22500	-59
8.23333	-60
8.24167	-62
8.25000	-63
8.25833	-64
8.26667	-65
8.27500	-66
8.28333	-67
8.29167	-68
8.30000	-69
8.30833	-70
8.31667	-71
8.32500	-72
8.33333	-73
8.34167	-74
8.35000	-75
8.35833	-76
8.36667	-77
8.37500	-79
8.38333	-80
8.39167	-81
8.40000	-82
8.40833	-83
8.41667	-85
8.42500	-86
8.43333	-87
8.44167	-89
8.45000	-90
8.45833	-91
8.46667	-91
8.47500	-92
8.48333	-93
8.49167	-95
8.50000	-96
8.50833	-96
8.51667	-97
8.52500	-98
8.53333	-99
8.54167	-100
8.55000	-101
8.55833	-102
8.56667	-104
8.57500	-104
8.58333	-105
8.59167	-107
8.60000	-108
8.60833	-109
8.61667	-110
8.62500	-111
8.63333	-112
8.64167	-113
8.65000	-114
8.65833	-115
8.66667	-116
8.67500	-117
8.68333	-118
8.69167	-119
8.70000	-120
8.70833	-121
8.71667	-121
8.72500	-122
8.73333	-123
8.74167	-124
8.75000	-125
8.75833	-126
8.76667	-127
8.77500	-127
8.78333	-128
8.79167	-129
8.80000	-129
8.80833	-130
8.81667	-131
8.82500	-132
8.83333	-133
8.84167	-134
8.85000	-135
8.85833	-135
8.86667	-136
8.87500	-137
8.88333	-138
8.89167	-139
8.90000	-140
8.90833	-140
8.91667	-141
8.92500	-141
8.93333	-142
8.94167	-143
8.95000	-143
8.95833	-144
8.96667	-144
8.97500	-145
8.98333	-145
8.99167	-146
9.00000	-147
9.00833	-147
9.01667	-148
9.02500	-148
9.03333	-149
9.04167	-150
9.05000	-151
9.05833	-152
9.06667	-152
9.07500	-153
9.08333	-153
9.09167	-154
9.10000	-154
9.10833	-155
9.11667	-156
9.12500	-156
9.13333	-157
9.14167	-157
9.15000	-157
9.15833	-158
9.16667	-158
9.17500	-158
9.18333	-159
9.19167	-159
9.20000	-160
9.20833	-160
9.21667	-160
9.22500	-161
9.23333	-161
9.24167	-162
9.25000	-162
9.25833	-162
9.26667	-163
9.27500	-163
9.28333	-164
9.29167	-164
9.30000	-164
9.30833	-165
9.31667	-165
9.32500	-165
9.33333	-166
9.34167	-166
9.35000	-167
9.35833	-167
9.36667	-167
9.37500	-167
9.38333	-167
9.39167	-168
9.40000	-168
9.40833	-168
9.41667	-169
9.42500	-169
9.43333	-169
9.44167	-169
9.45000	-170
9.45833	-170
9.46667	-170
9.47500	-170
9.48333	-170
9.49167	-171
9.50000	-171
9.50833	-171
9.51667	-171
9.52500	-171
9.53333	-172
9.54167	-172
9.55000	-172
9.55833	-172
9.56667	-172
9.57500	-173
9.58333	-173
9.59167	-173
9.60000	-173
9.60833	-173
9.61667	-173
9.62500	-174
9.63333	-174
9.64167	-174
9.65000	-174
9.65833	-174
9.66667	-174
9.67500	-174
9.68333	-174
9.69167	-174
9.70000	-174
9.70833	-174
9.71667	-174
9.72500	-174
9.73333	-174
9.74167	-174
9.75000	-174
9.75833	-174
9.76667	-174
9.77500	-174
9.78333	-174
9.79167	-174
9.80000	-174
9.80833	-174
9.81667	-173
9.82500	-173
9.83333	-173
9.84167	-173
9.85000	-173
9.85833	-173
9.86667	-173
9.87500	-173
9.88333	-173
9.89167	-173
9.90000	-173
9.90833	-172
9.91667	-172
9.92500	-172
9.93333	-172
9.94167	-172
9.95000	-172
9.95833	-172
9.96667	-172
9.97500	-171
9.98333	-171
9.99167	-172
10.00000	-172
10.00833	-172
10.01667	-171
10.02500	-171
10.03333	-170
10.04167	-170
10.05000	-170
10.05833	-170
10.06667	-170
10.07500	-170
10.08333	-169
10.09167	-169
10.10000	-169
10.10833	-169
10.11667	-169
10.12500	-168
10.13333	-168
10.14167	-168
10.15000	-167
10.15833	-167
10.16667	-167
10.17500	-167
10.18333	-166
10.19167	-166
10.20000	-166
10.20833	-166
10.21667	-166
10.22500	-166
10.23333	-166
10.24167	-166
10.25000	-166
10.25833	-165
10.26667	-165
10.27500	-164
10.28333	-164
10.29167	-164
10.30000	-164
10.30833	-164
10.31667	-163
10.32500	-163
10.33333	-163
10.34167	-162
10.35000	-162
10.35833	-162
10.36667	-162
10.37500	-162
10.38333	-161
10.39167	-161
10.40000	-161
10.40833	-161
10.41667	-161
10.42500	-160
10.43333	-160
10.44167	-160
10.45000	-159
10.45833	-159
10.46667	-158
10.47500	-158
10.48333	-158
10.49167	-158
10.50000	-158
10.50833	-158
10.51667	-158
10.52500	-158
10.53333	-157
10.54167	-157
10.55000	-157
10.55833	-157
10.56667	-157
10.57500	-156
10.58333	-156
10.59167	-156
10.60000	-155
10.60833	-155
10.61667	-155
10.62500	-154
10.63333	-154
10.64167	-154
10.65000	-153
10.65833	-153
10.66667	-153
10.67500	-153
10.68333	-153
10.69167	-153
10.70000	-152
10.70833	-152
10.71667	-152
10.72500	-152
10.73333	-152
10.74167	-151
10.75000	-151
10.75833	-151
10.76667	-150
10.77500	-150
10.78333	-150
10.79167	-149
10.80000	-149
10.80833	-149
10.81667	-148
10.82500	-148
10.83333	-148
10.84167	-148
10.85000	-148
10.85833	-148
10.86667	-147
10.87500	-146
10.88333	-146
10.89167	-146
10.90000	-146
10.90833	-145
10.91667	-145
10.92500	-145
10.93333	-145
10.94167	-145
10.95000	-145
10.95833	-144
10.96667	-144
10.97500	-144
10.98333	-144
10.99167	-143
11.00000	-143
11.00833	-142
11.01667	-142
11.02500	-142
11.03333	-142
11.04167	-142
11.05000	-141
11.05833	-141
11.06667	-140
11.07500	-140
11.08333	-140
11.09167	-140
11.10000	-139
11.10833	-139
11.11667	-138
11.12500	-138
11.13333	-137
11.14167	-137
11.15000	-137
11.15833	-136
11.16667	-136
11.17500	-136
11.18333	-135
11.19167	-135
11.20000	-135
11.20833	-134
11.21667	-134
11.22500	-134
11.23333	-133
11.24167	-133
11.25000	-133
11.25833	-133
11.26667	-132
11.27500	-132
11.28333	-132
11.29167	-131
11.30000	-131
11.30833	-130
11.31667	-130
11.32500	-130
11.33333	-130
11.34167	-130
11.35000	-130
11.35833	-130
11.36667	-129
11.37500	-129
11.38333	-129
11.39167	-128
11.40000	-128
11.40833	-128
11.41667	-127
11.42500	-127
11.43333	-127
11.44167	-127
11.45000	-126
11.45833	-125
11.46667	-125
11.47500	-125
11.48333	-124
11.49167	-123
11.50000	-123
11.50833	-122
11.51667	-122
11.52500	-122
11.53333	-122
11.54167	-121
11.55000	-121
11.55833	-120
11.56667	-120
11.57500	-119
11.58333	-119
11.59167	-118
11.60000	-118
11.60833	-117
11.61667	-117
11.62500	-116
11.63333	-116
11.64167	-116
11.65000	-116
11.65833	-115
11.66667	-115
11.67500	-114
11.68333	-114
11.69167	-113
11.70000	-113
11.70833	-112
11.71667	-112
11.72500	-111
11.73333	-111
11.74167	-110
11.75000	-110
11.75833	-109
11.76667	-109
11.77500	-108
11.78333	-108
11.79167	-107
11.80000	-107
11.80833	-106
11.81667	-105
11.82500	-105
11.83333	-104
11.84167	-104
11.85000	-103
11.85833	-102
11.86667	-101
11.87500	-101
11.88333	-100
11.89167	-100
11.90000	-99
11.90833	-99
11.91667	-98
11.92500	-97
11.93333	-97
11.94167	-97
11.95000	-96
11.95833	-95
11.96667	-94
11.97500	-94
11.98333	-93
11.99167	-93
12.00000	-93
12.00833	-93
12.01667	-92
12.02500	-91
12.03333	-91
12.04167	-90
12.05000	-90
12.05833	-89
12.06667	-88
12.07500	-87
12.08333	-86
12.09167	-85
12.10000	-84
12.10833	-84
12.11667	-83
12.12500	-83
12.13333	-82
12.14167	-82
12.15000	-81
12.15833	-80
12.16667	-80
12.17500	-79
12.18333	-79
12.19167	-78
12.20000	-78
12.20833	-77
12.21667	-76
12.22500	-75
12.23333	-74
12.24167	-73
12.25000	-73
12.25833	-72
12.26667	-71
12.27500	-71
12.28333	-69
12.29167	-68
12.30000	-67
12.30833	-67
12.31667	-66
12.32500	-64
12.33333	-63
12.34167	-63
12.35000	-62
12.35833	-61
12.36667	-60
12.37500	-59
12.38333	-59
12.39167	-58
12.40000	-57
12.40833	-56
12.41667	-55
12.42500	-54
12.43333	-53
12.44167	-52
12.45000	-51
12.45833	-50
12.46667	-49
12.47500	-47
12.48333	-46
12.49167	-46
12.50000	-44
12.50833	-43
12.51667	-41
12.52500	-40
12.53333	-38
12.54167	-37
12.55000	-36
12.55833	-34
12.56667	-33
12.57500	-31
12.58333	-30
12.59167	-29
12.60000	-27
12.60833	-26
12.61667	-25
12.62500	-23
12.63333	-22
12.64167	-20
12.65000	-19
12.65833	-17
12.66667	-16
12.67500	-14
12.68333	-12
12.69167	-10
12.70000	-9
12.70833	-8
12.71667	-6
12.72500	-4
12.73333	-2
12.74167	-0
12.75000	1
12.75833	3
12.76667	5
12.77500	7
12.78333	9
12.79167	11
12.80000	13
12.80833	15
12.81667	17
12.82500	19
12.83333	22
12.84167	24
12.85000	26
12.85833	28
12.86667	31
12.87500	33
12.88333	35
12.89167	37
12.90000	39
12.90833	41
12.91667	43
12.92500	46
12.93333	48
12.94167	51
12.95000	53
12.95833	56
12.96667	58
12.97500	60
12.98333	62
12.99167	65
13.00000	67
13.00833	69
13.01667	72
13.02500	74
13.03333	77
13.04167	80
13.05000	82
13.05833	85
13.06667	87
13.07500	90
13.08333	92
13.09167	95
13.10000	97
13.10833	100
13.11667	102
13.12500	105
13.13333	108
13.14167	110
13.15000	112
13.15833	115
13.16667	117
13.17500	120
13.18333	123
13.19167	126
13.20000	128
13.20833	130
13.21667	133
13.22500	135
13.23333	138
13.24167	141
13.25000	143
13.25833	145
13.26667	148
13.27500	150
13.28333	153
13.29167	155
13.30000	158
13.30833	160
13.31667	162
13.32500	164
13.33333	167
13.34167	169
13.35000	171
13.35833	174
13.36667	176
13.37500	178
13.38333	180
13.39167	183
13.40000	185
13.40833	187
13.41667	190
13.42500	192
13.43333	194
13.44167	196
13.45000	198
13.45833	200
13.46667	203
13.47500	205
13.48333	207
13.49167	209
13.50000	210
13.50833	212
13.51667	214
13.52500	216
13.53333	218
13.54167	220
13.55000	222
13.55833	224
13.56667	225
13.57500	226
13.58333	228
13.59167	230
13.60000	232
13.60833	234
13.61667	235
13.62500	237
13.63333	238
13.64167	240
13.65000	241
13.65833	243
13.66667	245
13.67500	247
13.68333	249
13.69167	250
13.70000	252
13.70833	253
13.71667	255
13.72500	256
13.73333	257
13.74167	258
13.75000	259
13.75833	260
13.76667	261
13.77500	263
13.78333	265
13.79167	266
13.80000	267
13.80833	268
13.81667	269
13.82500	270
13.83333	272
13.84167	273
13.85000	274
13.85833	275
13.86667	276
13.87500	277
13.88333	279
13.89167	280
13.90000	281
13.90833	282
13.91667	283
13.92500	284
13.93333	286
13.94167	287
13.95000	288
13.95833	289
13.96667	290
13.97500	291
13.98333	292
13.99167	293
14.00000	293
14.00833	294
14.01667	295
14.02500	296
14.03333	298
14.04167	299
14.05000	300
14.05833	301
14.06667	302
14.07500	303
14.08333	304
14.09167	305
14.10000	306
14.10833	307
14.11667	309
14.12500	310
14.13333	312
14.14167	313
14.15000	314
14.15833	315
14.16667	316
14.17500	318
14.18333	319
14.19167	320
14.20000	321
14.20833	322
14.21667	324
14.22500	325
14.23333	327
14.24167	329
14.25000	330
14.25833	332
14.26667	334
14.27500	336
14.28333	338
14.29167	339
14.30000	341
14.30833	343
14.31667	345
14.32500	346
14.33333	348
14.34167	350
14.35000	353
14.35833	355
14.36667	357
14.37500	360
14.38333	362
14.39167	364
14.40000	367
14.40833	369
14.41667	372
14.42500	375
14.43333	377
14.44167	381
14.45000	384
14.45833	387
14.46667	391
14.47500	394
14.48333	397
14.49167	400
14.50000	403
14.50833	407
14.51667	411
14.52500	414
14.53333	418
14.54167	421
14.55000	425
14.55833	429
14.56667	434
14.57500	438
14.58333	442
14.59167	447
14.60000	451
14.60833	456
14.61667	461
14.62500	465
14.63333	470
14.64167	475
14.65000	480
14.65833	485
14.66667	490
14.67500	495
14.68333	501
14.69167	506
14.70000	512
14.70833	518
14.71667	524
14.72500	530
14.73333	536
14.74167	542
14.75000	548
14.75833	555
14.76667	561
14.77500	568
14.78333	575
14.79167	582
14.80000	589
14.80833	597
14.81667	604
14.82500	611
14.83333	619
14.84167	627
14.85000	635
14.85833	643
14.86667	651
14.87500	659
14.88333	668
14.89167	676
14.90000	684
14.90833	693
14.91667	702
14.92500	711
14.93333	720
14.94167	729
14.95000	738
14.95833	748
14.96667	757
14.97500	767
14.98333	776
14.99167	786
15.00000	796
15.00833	806
15.01667	816
15.02500	826
15.03333	837
15.04167	848
15.05000	858
15.05833	869
