[Header]
Application Name	LabSolutions
Version	5.110
Data File Name	C:\LabSolutions\Data\June 2025\bp-2-41-a1__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_011.lcd
Output Date	6/24/2025
Output Time	12:04:21 PM

[Configuration]
Instrument Name	Aqueos SEC
Instrument #	1
Line #	1
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	UV-Vis	RID
# of Channels	2	1

[GPC Peak Table(Detector B)]
# of Peaks	5
Peak#	Start Time	Top Time	End Time	Start Volume	Top Volume	End Volume	Start M.W.	Top M.W.	End M.W.	Start Height	Top Height	End Height
1	0.225	0.287	0.333	0.225	0.287	0.333	1514624745248	1276304968476	1122769659887	-2980	1437	-2948
2	0.333	0.427	0.525	0.333	0.427	0.525	1122769659887	869307515701	666645987291	-2948	2193	-2891
3	0.525	0.628	0.733	0.525	0.628	0.733	666645987291	506474409622	382844673368	-2891	2160	-2828
4	0.733	0.952	2.708	0.733	0.952	2.708	382844673368	216829244252	3602646096	-2828	962	-2238
5	25.825	27.004	33.967	25.825	27.004	33.967	339	120	0	450	55791	2312

[Average Molecular Weight Table(Detector B)]
# of Peaks	5
Peak#	Mn	Mw	Mz	Mz1	Mv	Mw/Mn	Mv/Mn	Mz/Mw	I.Visc	%
Total	0	4692555065	774240804505	960939837997	0	9648697999.13640	0.00000	164.99344	1.00000	100.0000
1	1273079913416	1278987675234	1284941041781	1290918021456	0	1.00464	0.00000	1.00465	1.00000	0.0772
2	887364588536	900266325731	912959525472	925331498887	0	1.01454	0.00000	1.01410	1.00000	0.1989
3	511670126781	519778521540	527759392716	535543255805	0	1.01585	0.00000	1.01535	1.00000	0.2024
4	41803686231	123062285828	202304685161	248429768180	0	2.94381	0.00000	1.64392	1.00000	0.7011
5	0	70	125	151	0	145.45048	0.00000	1.79275	1.00000	98.8205

[RT/MW Range Table(Detector B)]
# of RT/MW Range	0

[GPC Calibration Curve Table(Detector B)]
# of Points	10
#	Time(min)	M.W.	Weight	Error	Active	Virtual	Data Name
1	11.217	99000	1	3.1258	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
2	12.683	42700	1	-7.5102	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
3	15.533	18600	1	6.2694	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
4	17.968	9890	1	1.8763	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
5	19.452	6530	1	-3.8945	ON	OFF	C:\LabSolutions\Data\June 2025\black__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_008.lcd
6	21.023	4100	1	-5.0456	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
7	22.858	2130	1	0.9680	ON	OFF	C:\LabSolutions\Data\June 2025\yellow__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_007.lcd
8	23.629	1530	1	5.9523	ON	OFF	C:\LabSolutions\Data\June 2025\1530__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_006.lcd
9	24.245	1030	1	1.4121	ON	OFF	C:\LabSolutions\Data\June 2025\1030__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_005.lcd
10	25.003	599	1	-4.1761	ON	OFF	C:\LabSolutions\Data\June 2025\blue__PDB_34min_0.75mLpermin_260nm_05312022_2025_06_18_BMP_6182025_009.lcd
Calibration Curve	3rd Order
Comment	

[Molecular Weight Distribution Table(Detector B)]
# of Points	1275
R.Time	Volume(mL)	M.W.	M.W.(%)	Cumulative M.W.(%)
29.76667	5557
29.77000	5551
29.77333	5545
29.77667	5539
29.78000	5534
29.78333	5529
29.78667	5524
29.79000	5520
29.79333	5516
29.79667	5512
29.80000	5507
29.80333	5502
29.80667	5496
29.81000	5490
29.81333	5484
29.81667	5479
29.82000	5474
29.82333	5469
29.82667	5464
29.83000	5460
29.83333	5455
29.83667	5451
29.84000	5446
29.84333	5442
29.84667	5437
29.85000	5432
29.85333	5428
29.85667	5423
29.86000	5417
29.86333	5412
29.86667	5407
29.87000	5401
29.87333	5396
29.87667	5391
29.88000	5386
29.88333	5380
29.88667	5375
29.89000	5369
29.89333	5364
29.89667	5360
29.90000	5356
29.90333	5353
29.90667	5350
29.91000	5347
29.91333	5343
29.91667	5339
29.92000	5335
29.92333	5330
29.92667	5324
29.93000	5318
29.93333	5312
29.93667	5305
29.94000	5299
29.94333	5293
29.94667	5288
29.95000	5284
29.95333	5280
29.95667	5277
29.96000	5274
29.96333	5270
29.96667	5265
29.97000	5260
29.97333	5254
29.97667	5249
29.98000	5244
29.98333	5239
29.98667	5234
29.99000	5230
29.99333	5226
29.99667	5222
30.00000	5217
30.00333	5213
30.00667	5209
30.01000	5204
30.01333	5199
30.01667	5195
30.02000	5190
30.02333	5185
30.02667	5180
30.03000	5175
30.03333	5170
30.03667	5165
30.04000	5160
30.04333	5155
30.04667	5150
30.05000	5145
30.05333	5140
30.05667	5135
30.06000	5129
30.06333	5124
30.06667	5119
30.07000	5114
30.07333	5110
30.07667	5106
30.08000	5102
30.08333	5098
30.08667	5094
30.09000	5090
30.09333	5086
30.09667	5081
30.10000	5077
30.10333	5072
30.10667	5066
30.11000	5061
30.11333	5056
30.11667	5051
30.12000	5046
30.12333	5040
30.12667	5033
30.13000	5027
30.13333	5021
30.13667	5016
30.14000	5011
30.14333	5008
30.14667	5004
30.15000	5000
30.15333	4996
30.15667	4992
30.16000	4988
30.16333	4984
30.16667	4979
30.17000	4975
30.17333	4970
30.17667	4966
30.18000	4962
30.18333	4957
30.18667	4953
30.19000	4948
30.19333	4944
30.19667	4940
30.20000	4937
30.20333	4933
30.20667	4930
30.21000	4925
30.21333	4921
30.21667	4917
30.22000	4913
30.22333	4909
30.22667	4905
30.23000	4901
30.23333	4896
30.23667	4890
30.24000	4884
30.24333	4878
30.24667	4872
30.25000	4867
30.25333	4863
30.25667	4859
30.26000	4856
30.26333	4853
30.26667	4849
30.27000	4845
30.27333	4840
30.27667	4835
30.28000	4830
30.28333	4825
30.28667	4820
30.29000	4816
30.29333	4812
30.29667	4808
30.30000	4804
30.30333	4800
30.30667	4795
30.31000	4789
30.31333	4783
30.31667	4778
30.32000	4773
30.32333	4769
30.32667	4765
30.33000	4761
30.33333	4757
30.33667	4752
30.34000	4748
30.34333	4744
30.34667	4739
30.35000	4736
30.35333	4732
30.35667	4728
30.36000	4725
30.36333	4720
30.36667	4716
30.37000	4710
30.37333	4705
30.37667	4700
30.38000	4695
30.38333	4691
30.38667	4688
30.39000	4684
30.39333	4681
30.39667	4677
30.40000	4673
30.40333	4669
30.40667	4666
30.41000	4662
30.41333	4658
30.41667	4655
30.42000	4651
30.42333	4647
30.42667	4643
30.43000	4638
30.43333	4634
30.43667	4631
30.44000	4627
30.44333	4624
30.44667	4620
30.45000	4615
30.45333	4609
30.45667	4603
30.46000	4597
30.46333	4593
30.46667	4589
30.47000	4586
30.47333	4582
30.47667	4578
30.48000	4573
30.48333	4568
30.48667	4564
30.49000	4559
30.49333	4555
30.49667	4551
30.50000	4546
30.50333	4542
30.50667	4538
30.51000	4534
30.51333	4530
30.51667	4527
30.52000	4523
30.52333	4517
30.52667	4511
30.53000	4505
30.53333	4500
30.53667	4495
30.54000	4492
30.54333	4490
30.54667	4487
30.55000	4483
30.55333	4479
30.55667	4475
30.56000	4470
30.56333	4466
30.56667	4462
30.57000	4457
30.57333	4453
30.57667	4449
30.58000	4446
30.58333	4443
30.58667	4440
30.59000	4437
30.59333	4433
30.59667	4429
30.60000	4425
30.60333	4420
30.60667	4415
30.61000	4409
30.61333	4404
30.61667	4399
30.62000	4395
30.62333	4390
30.62667	4385
30.63000	4380
30.63333	4376
30.63667	4372
30.64000	4368
30.64333	4364
30.64667	4361
30.65000	4358
30.65333	4354
30.65667	4351
30.66000	4348
30.66333	4345
30.66667	4341
30.67000	4337
30.67333	4333
30.67667	4329
30.68000	4324
30.68333	4319
30.68667	4315
30.69000	4311
30.69333	4308
30.69667	4305
30.70000	4302
30.70333	4299
30.70667	4295
30.71000	4291
30.71333	4288
30.71667	4285
30.72000	4282
30.72333	4279
30.72667	4276
30.73000	4272
30.73333	4267
30.73667	4262
30.74000	4257
30.74333	4252
30.74667	4247
30.75000	4242
30.75333	4238
30.75667	4234
30.76000	4230
30.76333	4228
30.76667	4225
30.77000	4223
30.77333	4220
30.77667	4216
30.78000	4211
30.78333	4206
30.78667	4201
30.79000	4195
30.79333	4189
30.79667	4183
30.80000	4179
30.80333	4175
30.80667	4172
30.81000	4169
30.81333	4166
30.81667	4163
30.82000	4159
30.82333	4155
30.82667	4151
30.83000	4146
30.83333	4142
30.83667	4138
30.84000	4134
30.84333	4130
30.84667	4127
30.85000	4123
30.85333	4119
30.85667	4115
30.86000	4111
30.86333	4108
30.86667	4106
30.87000	4104
30.87333	4102
30.87667	4100
30.88000	4097
30.88333	4092
30.88667	4087
30.89000	4083
30.89333	4079
30.89667	4075
30.90000	4072
30.90333	4068
30.90667	4064
30.91000	4059
30.91333	4055
30.91667	4051
30.92000	4048
30.92333	4045
30.92667	4041
30.93000	4038
30.93333	4035
30.93667	4032
30.94000	4028
30.94333	4025
30.94667	4021
30.95000	4016
30.95333	4012
30.95667	4008
30.96000	4004
30.96333	4000
30.96667	3996
30.97000	3992
30.97333	3988
30.97667	3984
30.98000	3980
30.98333	3977
30.98667	3973
30.99000	3970
30.99333	3967
30.99667	3964
31.00000	3961
31.00333	3958
31.00667	3955
31.01000	3952
31.01333	3948
31.01667	3944
31.02000	3939
31.02333	3935
31.02667	3932
31.03000	3928
31.03333	3924
31.03667	3919
31.04000	3916
31.04333	3912
31.04667	3909
31.05000	3906
31.05333	3903
31.05667	3900
31.06000	3897
31.06333	3893
31.06667	3890
31.07000	3887
31.07333	3884
31.07667	3880
31.08000	3876
31.08333	3871
31.08667	3866
31.09000	3861
31.09333	3857
31.09667	3853
31.10000	3850
31.10333	3848
31.10667	3845
31.11000	3842
31.11333	3839
31.11667	3835
31.12000	3831
31.12333	3827
31.12667	3824
31.13000	3821
31.13333	3819
31.13667	3816
31.14000	3813
31.14333	3809
31.14667	3805
31.15000	3801
31.15333	3797
31.15667	3793
31.16000	3788
31.16333	3783
31.16667	3779
31.17000	3775
31.17333	3772
31.17667	3770
31.18000	3768
31.18333	3765
31.18667	3762
31.19000	3759
31.19333	3755
31.19667	3751
31.20000	3746
31.20333	3742
31.20667	3739
31.21000	3736
31.21333	3733
31.21667	3731
31.22000	3728
31.22333	3725
31.22667	3721
31.23000	3718
31.23333	3715
31.23667	3711
31.24000	3707
31.24333	3703
31.24667	3700
31.25000	3696
31.25333	3693
31.25667	3690
31.26000	3687
31.26333	3684
31.26667	3681
31.27000	3677
31.27333	3674
31.27667	3670
31.28000	3667
31.28333	3664
31.28667	3660
31.29000	3657
31.29333	3652
31.29667	3648
31.30000	3643
31.30333	3638
31.30667	3633
31.31000	3629
31.31333	3625
31.31667	3621
31.32000	3618
31.32333	3614
31.32667	3611
31.33000	3607
31.33333	3604
31.33667	3601
31.34000	3597
31.34333	3594
31.34667	3590
31.35000	3587
31.35333	3585
31.35667	3582
31.36000	3580
31.36333	3578
31.36667	3575
31.37000	3571
31.37333	3568
31.37667	3564
31.38000	3561
31.38333	3558
31.38667	3556
31.39000	3552
31.39333	3548
31.39667	3544
31.40000	3540
31.40333	3535
31.40667	3531
31.41000	3527
31.41333	3523
31.41667	3520
31.42000	3517
31.42333	3514
31.42667	3511
31.43000	3507
31.43333	3504
31.43667	3500
31.44000	3497
31.44333	3493
31.44667	3489
31.45000	3486
31.45333	3483
31.45667	3480
31.46000	3478
31.46333	3476
31.46667	3473
31.47000	3471
31.47333	3467
31.47667	3464
31.48000	3459
31.48333	3455
31.48667	3450
31.49000	3446
31.49333	3443
31.49667	3440
31.50000	3437
31.50333	3433
31.50667	3429
31.51000	3425
31.51333	3421
31.51667	3418
31.52000	3415
31.52333	3412
31.52667	3409
31.53000	3405
31.53333	3401
31.53667	3396
31.54000	3392
31.54333	3389
31.54667	3386
31.55000	3384
31.55333	3381
31.55667	3378
31.56000	3375
31.56333	3372
31.56667	3369
31.57000	3365
31.57333	3362
31.57667	3359
31.58000	3356
31.58333	3352
31.58667	3349
31.59000	3346
31.59333	3343
31.59667	3340
31.60000	3338
31.60333	3334
31.60667	3330
31.61000	3324
31.61333	3319
31.61667	3315
31.62000	3311
31.62333	3307
31.62667	3303
31.63000	3300
31.63333	3296
31.63667	3292
31.64000	3289
31.64333	3285
31.64667	3282
31.65000	3279
31.65333	3275
31.65667	3270
31.66000	3266
31.66333	3261
31.66667	3258
31.67000	3255
31.67333	3252
31.67667	3250
31.68000	3248
31.68333	3245
31.68667	3243
31.69000	3240
31.69333	3238
31.69667	3234
31.70000	3231
31.70333	3227
31.70667	3223
31.71000	3219
31.71333	3216
31.71667	3213
31.72000	3209
31.72333	3206
31.72667	3202
31.73000	3199
31.73333	3196
31.73667	3193
31.74000	3190
31.74333	3187
31.74667	3185
31.75000	3181
31.75333	3178
31.75667	3174
31.76000	3170
31.76333	3166
31.76667	3161
31.77000	3157
31.77333	3154
31.77667	3150
31.78000	3148
31.78333	3145
31.78667	3142
31.79000	3140
31.79333	3138
31.79667	3135
31.80000	3132
31.80333	3128
31.80667	3124
31.81000	3120
31.81333	3116
31.81667	3111
31.82000	3107
31.82333	3103
31.82667	3100
31.83000	3097
31.83333	3093
31.83667	3090
31.84000	3086
31.84333	3083
31.84667	3080
31.85000	3078
31.85333	3077
31.85667	3075
31.86000	3072
31.86333	3069
31.86667	3066
31.87000	3061
31.87333	3057
31.87667	3054
31.88000	3051
31.88333	3048
31.88667	3046
31.89000	3042
31.89333	3039
31.89667	3034
31.90000	3030
31.90333	3025
31.90667	3021
31.91000	3017
31.91333	3014
31.91667	3013
31.92000	3011
31.92333	3009
31.92667	3007
31.93000	3004
31.93333	3001
31.93667	2997
31.94000	2993
31.94333	2990
31.94667	2986
31.95000	2983
31.95333	2981
31.95667	2978
31.96000	2975
31.96333	2973
31.96667	2969
31.97000	2966
31.97333	2962
31.97667	2958
31.98000	2954
31.98333	2949
31.98667	2945
31.99000	2941
31.99333	2938
31.99667	2935
32.00000	2932
32.00333	2929
32.00667	2926
32.01000	2922
32.01333	2919
32.01667	2915
32.02000	2911
32.02333	2908
32.02667	2905
32.03000	2902
32.03333	2900
32.03667	2898
32.04000	2895
32.04333	2893
32.04667	2890
32.05000	2886
32.05333	2882
32.05667	2879
32.06000	2875
32.06333	2871
32.06667	2868
32.07000	2864
32.07333	2861
32.07667	2856
32.08000	2852
32.08333	2848
32.08667	2845
32.09000	2842
32.09333	2839
32.09667	2836
32.10000	2833
32.10333	2831
32.10667	2829
32.11000	2827
32.11333	2824
32.11667	2822
32.12000	2819
32.12333	2816
32.12667	2813
32.13000	2810
32.13333	2807
32.13667	2805
32.14000	2801
32.14333	2798
32.14667	2795
32.15000	2793
32.15333	2790
32.15667	2787
32.16000	2784
32.16333	2780
32.16667	2776
32.17000	2772
32.17333	2768
32.17667	2764
32.18000	2761
32.18333	2757
32.18667	2753
32.19000	2750
32.19333	2748
32.19667	2745
32.20000	2743
32.20333	2740
32.20667	2737
32.21000	2733
32.21333	2730
32.21667	2727
32.22000	2724
32.22333	2721
32.22667	2719
32.23000	2717
32.23333	2716
32.23667	2715
32.24000	2712
32.24333	2708
32.24667	2704
32.25000	2699
32.25333	2694
32.25667	2690
32.26000	2687
32.26333	2684
32.26667	2682
32.27000	2680
32.27333	2677
32.27667	2675
32.28000	2672
32.28333	2668
32.28667	2664
32.29000	2661
32.29333	2657
32.29667	2654
32.30000	2650
32.30333	2647
32.30667	2644
32.31000	2641
32.31333	2637
32.31667	2633
32.32000	2629
32.32333	2625
32.32667	2621
32.33000	2618
32.33333	2615
32.33667	2614
32.34000	2614
32.34333	2614
32.34667	2613
32.35000	2612
32.35333	2610
32.35667	2606
32.36000	2603
32.36333	2599
32.36667	2594
32.37000	2590
32.37333	2586
32.37667	2583
32.38000	2579
32.38333	2577
32.38667	2575
32.39000	2573
32.39333	2571
32.39667	2569
32.40000	2567
32.40333	2564
32.40667	2560
32.41000	2557
32.41333	2553
32.41667	2548
32.42000	2544
32.42333	2540
32.42667	2536
32.43000	2532
32.43333	2530
32.43667	2528
32.44000	2526
32.44333	2524
32.44667	2521
32.45000	2517
32.45333	2513
32.45667	2509
32.46000	2505
32.46333	2502
32.46667	2499
32.47000	2497
32.47333	2495
32.47667	2492
32.48000	2488
32.48333	2484
32.48667	2480
32.49000	2477
32.49333	2475
32.49667	2473
32.50000	2472
32.50333	2470
32.50667	2468
32.51000	2465
32.51333	2462
32.51667	2460
32.52000	2457
32.52333	2454
32.52667	2450
32.53000	2447
32.53333	2444
32.53667	2440
32.54000	2437
32.54333	2434
32.54667	2431
32.55000	2427
32.55333	2422
32.55667	2418
32.56000	2415
32.56333	2412
32.56667	2409
32.57000	2408
32.57333	2406
32.57667	2405
32.58000	2403
32.58333	2402
32.58667	2400
32.59000	2397
32.59333	2395
32.59667	2392
32.60000	2388
32.60333	2384
32.60667	2381
32.61000	2377
32.61333	2375
32.61667	2372
32.62000	2370
32.62333	2367
32.62667	2364
32.63000	2361
32.63333	2358
32.63667	2354
32.64000	2351
32.64333	2348
32.64667	2346
32.65000	2343
32.65333	2339
32.65667	2336
32.66000	2333
32.66333	2330
32.66667	2327
32.67000	2324
32.67333	2321
32.67667	2317
32.68000	2314
32.68333	2311
32.68667	2308
32.69000	2306
32.69333	2304
32.69667	2303
32.70000	2302
32.70333	2300
32.70667	2298
32.71000	2296
32.71333	2293
32.71667	2289
32.72000	2286
32.72333	2283
32.72667	2281
32.73000	2279
32.73333	2278
32.73667	2277
32.74000	2276
32.74333	2273
32.74667	2271
32.75000	2269
32.75333	2266
32.75667	2263
32.76000	2260
32.76333	2256
32.76667	2252
32.77000	2248
32.77333	2245
32.77667	2243
32.78000	2240
32.78333	2237
32.78667	2234
32.79000	2230
32.79333	2227
32.79667	2223
32.80000	2221
32.80333	2219
32.80667	2217
32.81000	2215
32.81333	2213
32.81667	2210
32.82000	2207
32.82333	2203
32.82667	2199
32.83000	2196
32.83333	2193
32.83667	2190
32.84000	2187
32.84333	2184
32.84667	2182
32.85000	2180
32.85333	2178
32.85667	2176
32.86000	2174
32.86333	2172
32.86667	2170
32.87000	2168
32.87333	2166
32.87667	2164
32.88000	2162
32.88333	2160
32.88667	2158
32.89000	2156
32.89333	2154
32.89667	2151
32.90000	2148
32.90333	2144
32.90667	2140
32.91000	2136
32.91333	2133
32.91667	2129
32.92000	2127
32.92333	2126
32.92667	2125
32.93000	2123
32.93333	2121
32.93667	2117
32.94000	2114
32.94333	2110
32.94667	2107
32.95000	2104
32.95333	2101
32.95667	2097
32.96000	2094
32.96333	2091
32.96667	2088
32.97000	2085
32.97333	2082
32.97667	2079
32.98000	2076
32.98333	2074
32.98667	2072
32.99000	2070
32.99333	2068
32.99667	2066
33.00000	2063
33.00333	2061
33.00667	2058
33.01000	2055
33.01333	2052
33.01667	2049
33.02000	2046
33.02333	2043
33.02667	2041
33.03000	2038
33.03333	2036
33.03667	2034
33.04000	2031
33.04333	2029
33.04667	2026
33.05000	2023
33.05333	2021
33.05667	2018
33.06000	2016
33.06333	2013
33.06667	2011
33.07000	2009
33.07333	2007
33.07667	2005
33.08000	2003
33.08333	2001
33.08667	1999
33.09000	1998
33.09333	1996
33.09667	1994
33.10000	1992
33.10333	1989
33.10667	1985
33.11000	1982
33.11333	1978
33.11667	1975
33.12000	1971
33.12333	1969
33.12667	1966
33.13000	1965
33.13333	1962
33.13667	1960
33.14000	1958
33.14333	1956
33.14667	1954
33.15000	1952
33.15333	1949
33.15667	1946
33.16000	1942
33.16333	1939
33.16667	1936
33.17000	1933
33.17333	1932
33.17667	1931
33.18000	1929
33.18333	1927
33.18667	1924
33.19000	1921
33.19333	1917
33.19667	1914
33.20000	1912
33.20333	1911
33.20667	1910
33.21000	1910
33.21333	1909
33.21667	1908
33.22000	1906
33.22333	1903
33.22667	1899
33.23000	1894
33.23333	1890
33.23667	1886
33.24000	1883
33.24333	1880
33.24667	1878
33.25000	1876
33.25333	1874
33.25667	1871
33.26000	1869
33.26333	1866
33.26667	1863
33.27000	1861
33.27333	1859
33.27667	1857
33.28000	1856
33.28333	1854
33.28667	1852
33.29000	1849
33.29333	1846
33.29667	1843
33.30000	1840
33.30333	1837
33.30667	1835
33.31000	1832
33.31333	1830
33.31667	1828
33.32000	1826
33.32333	1823
33.32667	1821
33.33000	1818
33.33333	1815
33.33667	1812
33.34000	1810
33.34333	1808
33.34667	1806
33.35000	1804
33.35333	1802
33.35667	1800
33.36000	1797
33.36333	1795
33.36667	1793
33.37000	1792
33.37333	1790
33.37667	1788
33.38000	1786
33.38333	1784
33.38667	1781
33.39000	1778
33.39333	1775
33.39667	1772
33.40000	1769
33.40333	1766
33.40667	1763
33.41000	1760
33.41333	1758
33.41667	1755
33.42000	1754
33.42333	1753
33.42667	1752
33.43000	1751
33.43333	1750
33.43667	1747
33.44000	1744
33.44333	1741
33.44667	1739
33.45000	1737
33.45333	1734
33.45667	1732
33.46000	1729
33.46333	1726
33.46667	1724
33.47000	1722
33.47333	1720
33.47667	1719
33.48000	1717
33.48333	1715
33.48667	1713
33.49000	1711
33.49333	1709
33.49667	1706
33.50000	1704
33.50333	1702
33.50667	1700
33.51000	1697
33.51333	1695
33.51667	1692
33.52000	1690
33.52333	1687
33.52667	1685
33.53000	1682
33.53333	1680
33.53667	1677
33.54000	1675
33.54333	1674
33.54667	1672
33.55000	1670
33.55333	1668
33.55667	1665
33.56000	1662
33.56333	1659
33.56667	1656
33.57000	1654
33.57333	1651
33.57667	1648
33.58000	1645
33.58333	1642
33.58667	1639
33.59000	1637
33.59333	1636
33.59667	1635
33.60000	1635
33.60333	1633
33.60667	1631
33.61000	1627
33.61333	1623
33.61667	1620
33.62000	1618
33.62333	1616
33.62667	1614
33.63000	1613
33.63333	1611
33.63667	1610
33.64000	1610
33.64333	1609
33.64667	1608
33.65000	1606
33.65333	1604
33.65667	1601
33.66000	1598
33.66333	1594
33.66667	1590
33.67000	1586
33.67333	1582
33.67667	1579
33.68000	1578
33.68333	1577
33.68667	1576
33.69000	1576
33.69333	1576
33.69667	1576
33.70000	1575
33.70333	1573
33.70667	1571
33.71000	1567
33.71333	1563
33.71667	1558
33.72000	1553
33.72333	1549
33.72667	1545
33.73000	1542
33.73333	1540
33.73667	1539
33.74000	1538
33.74333	1537
33.74667	1536
33.75000	1534
33.75333	1532
33.75667	1531
33.76000	1531
33.76333	1531
33.76667	1529
33.77000	1528
33.77333	1526
33.77667	1523
33.78000	1521
33.78333	1518
33.78667	1516
33.79000	1514
33.79333	1512
33.79667	1510
33.80000	1508
33.80333	1507
33.80667	1505
33.81000	1503
33.81333	1501
33.81667	1498
33.82000	1495
33.82333	1492
33.82667	1489
33.83000	1486
33.83333	1484
33.83667	1482
33.84000	1479
33.84333	1477
33.84667	1474
33.85000	1471
33.85333	1469
33.85667	1466
33.86000	1465
33.86333	1464
33.86667	1464
33.87000	1463
33.87333	1460
33.87667	1457
33.88000	1454
33.88333	1452
33.88667	1449
33.89000	1447
33.89333	1445
33.89667	1442
33.90000	1440
33.90333	1438
33.90667	1437
33.91000	1436
33.91333	1436
33.91667	1434
33.92000	1433
33.92333	1431
33.92667	1429
33.93000	1428
33.93333	1426
33.93667	1425
33.94000	1424
33.94333	1422
33.94667	1421
33.95000	1419
33.95333	1416
33.95667	1413
33.96000	1410
33.96333	1407
33.96667	1404
33.97000	1402
33.97333	1400
33.97667	1397
33.98000	1395
33.98333	1393
33.98667	1391
33.99000	1389
33.99333	1389
33.99667	1388
34.00000	1387

[LC Chromatogram(Detector B-Ch1)]
Interval(msec)	500
# of Points	4081
Start Time(min)	0.000
End Time(min)	34.000
Intensity Units	uRIU
Intensity Multiplier	0.001
R.Time (min)	Intensity
0.00000	0
0.00833	0
0.01667	0
0.02500	-0
0.03333	-0
0.04167	-0
0.05000	-0
0.05833	-1
0.06667	-1
0.07500	-0
0.08333	-1
0.09167	-1
0.10000	-1
0.10833	-1
0.11667	-1
0.12500	-6
0.13333	-84
0.14167	-297
0.15000	-624
0.15833	-1018
0.16667	-1435
0.17500	-1836
0.18333	-2193
0.19167	-2485
0.20000	-2706
0.20833	-2859
0.21667	-2951
0.22500	-2980
0.23333	-2900
0.24167	-2706
0.25000	-2446
0.25833	-2166
0.26667	-1897
0.27500	-1658
0.28333	-1525
0.29167	-1537
0.30000	-1642
0.30833	-1788
0.31667	-1939
0.32500	-2068
0.33333	-2106
0.34167	-2034
0.35000	-1891
0.35833	-1714
0.36667	-1532
0.37500	-1361
0.38333	-1209
0.39167	-1077
0.40000	-964
0.40833	-869
0.41667	-788
0.42500	-727
0.43333	-750
0.44167	-895
0.45000	-1117
0.45833	-1371
0.46667	-1626
0.47500	-1863
0.48333	-2067
0.49167	-2231
0.50000	-2352
0.50833	-2432
0.51667	-2477
0.52500	-2483
0.53333	-2409
0.54167	-2248
0.55000	-2036
0.55833	-1810
0.56667	-1593
0.57500	-1397
0.58333	-1226
0.59167	-1080
0.60000	-957
0.60833	-854
0.61667	-767
0.62500	-700
0.63333	-715
0.64167	-842
0.65000	-1041
0.65833	-1272
0.66667	-1506
0.67500	-1725
0.68333	-1915
0.69167	-2069
0.70000	-2186
0.70833	-2268
0.71667	-2319
0.72500	-2344
0.73333	-2345
0.74167	-2329
0.75000	-2299
0.75833	-2261
0.76667	-2218
0.77500	-2171
0.78333	-2124
0.79167	-2078
0.80000	-2034
0.80833	-1994
0.81667	-1958
0.82500	-1927
0.83333	-1901
0.84167	-1880
0.85000	-1862
0.85833	-1848
0.86667	-1837
0.87500	-1828
0.88333	-1821
0.89167	-1816
0.90000	-1811
0.90833	-1808
0.91667	-1806
0.92500	-1804
0.93333	-1802
0.94167	-1801
0.95000	-1801
0.95833	-1801
0.96667	-1802
0.97500	-1803
0.98333	-1804
0.99167	-1806
1.00000	-1808
1.00833	-1810
1.01667	-1812
1.02500	-1814
1.03333	-1817
1.04167	-1820
1.05000	-1823
1.05833	-1827
1.06667	-1830
1.07500	-1834
1.08333	-1837
1.09167	-1841
1.10000	-1845
1.10833	-1848
1.11667	-1852
1.12500	-1856
1.13333	-1860
1.14167	-1864
1.15000	-1868
1.15833	-1872
1.16667	-1876
1.17500	-1880
1.18333	-1884
1.19167	-1889
1.20000	-1893
1.20833	-1897
1.21667	-1902
1.22500	-1906
1.23333	-1910
1.24167	-1914
1.25000	-1919
1.25833	-1923
1.26667	-1927
1.27500	-1931
1.28333	-1935
1.29167	-1939
1.30000	-1943
1.30833	-1946
1.31667	-1950
1.32500	-1954
1.33333	-1958
1.34167	-1962
1.35000	-1965
1.35833	-1969
1.36667	-1972
1.37500	-1976
1.38333	-1979
1.39167	-1983
1.40000	-1986
1.40833	-1990
1.41667	-1993
1.42500	-1997
1.43333	-2001
1.44167	-2004
1.45000	-2007
1.45833	-2009
1.46667	-2012
1.47500	-2015
1.48333	-2018
1.49167	-2021
1.50000	-2025
1.50833	-2028
1.51667	-2031
1.52500	-2034
1.53333	-2037
1.54167	-2040
1.55000	-2043
1.55833	-2046
1.56667	-2049
1.57500	-2051
1.58333	-2054
1.59167	-2057
1.60000	-2060
1.60833	-2062
